uaX; uaY; uaZ; gX; gY; gZ
-0,01034258; 0,0537734; 0,1468699; -0,08583701; 0,01525991; -0,3319031
-0,00375437; 0,05787605; 0,1422355; -0,0343348; 0,06866961; -0,4005727
-0,00749407; 0,05357617; 0,1483777; 0; 0,01525991; -0,3490705
-0,00208503; 0,0582239; 0,1497447; -0,06866961; 0,1030044; -0,3834053
-0,008542657; 0,05461359; 0,1456993; -0,08583701; 0,1201718; -0,3834053
-0,009747654; 0,05586629; 0,1496279; 0,02746785; 0,05493569; -0,352504
-0,005826702; 0,05112624; 0,1438589; -0,08583701; 0,1030044; -0,3319031
-0,006359625; 0,0528028; 0,1527653; 0; -0,001907489; -0,3662379
0,00111077; 0,05599767; 0,1475396; -0,0343348; 0,1030044; -0,3662379
-0,003791064; 0,04992616; 0,1488876; -0,05150221; 0,08583701; -0,3662379
-0,004273802; 0,04903597; 0,1495581; -0,05150221; 0,1030044; -0,3834053
-0,005423903; 0,0491702; 0,1436789; -0,0343348; 0,06866961; -0,3490705
-0,008499354; 0,04115582; 0,1461225; -0,06866961; 0,06866961; -0,3490705
-0,005026214; 0,05026752; 0,1498168; 0,0171674; -0,01907489; -0,3662379
-0,004091963; 0,05314219; 0,1433814; 0,0171674; 0,05150221; -0,3319031
-0,006943859; 0,04779077; 0,1453123; -0,0171674; 0,1030044; -0,3662379
-0,002726056; 0,04836375; 0,1430614; 0; 0,06866961; -0,3834053
-0,009195253; 0,0468595; 0,1437359; -0,06866961; 0,06866961; -0,3834053
-0,008642279; 0,04243463; 0,1503727; -0,05150221; 0,0343348; -0,3490705
-0,00506115; 0,0522294; 0,1522567; -0,05150221; 0,08583701; -0,3319031
-0,006193131; 0,04669075; 0,1436069; -0,04120177; 0,06866961; -0,3662379
-0,005448898; 0,03872633; 0,1509813; -0,09155948; 0,04577974; -0,3662379
-0,007190591; 0,04500961; 0,1508459; -0,02746785; 0,05493569; -0,3799719
-0,009352257; 0,04623294; 0,1471024; -0,0343348; 0,05150221; -0,3490705
-0,002029008; 0,04756789; 0,1543756; -0,05150221; 0,05150221; -0,3662379
-0,01114942; 0,04874313; 0,1550336; -0,0171674; 0,06866961; -0,3834053
-0,009126067; 0,04482138; 0,1533229; -0,05150221; 0,08583701; -0,3147357
-0,008891262; 0,04529333; 0,1473749; -0,1201718; 0,06866961; -0,3490705
-0,009477638; 0,04155189; 0,1545949; -0,0343348; 0,08583701; -0,3834053
-0,005905874; 0,04504204; 0,1528208; -0,0343348; 0,0171674; -0,3662379
0,00168632; 0,03890592; 0,1462598; -0,05150221; 0,08583701; -0,3662379
-0,007874325; 0,04437226; 0,1570203; -0,1373392; 0,08583701; -0,3834053
-0,004273526; 0,0402053; 0,1624043; -0,0171674; 0,06866961; -0,3490705
-0,006724574; 0,04084408; 0,1528122; -0,1583216; 0,08583701; -0,3662379
-0,001848236; 0,0439142; 0,1468115; -0,0171674; 0,06866961; -0,3490705
-0,004985765; 0,04307449; 0,1426685; -0,05150221; 0,05150221; -0,3147357
-0,009578586; 0,04225665; 0,1564991; -0,0343348; 0,1030044; -0,3662379
-0,008856349; 0,04388994; 0,1511533; 0; 0,08583701; -0,3490705
-0,00814981; 0,03834504; 0,1499965; -0,08583701; 0,1030044; -0,3490705
-0,00746699; 0,04213591; 0,1495092; -0,06866961; 0,09613745; -0,3387701
-0,005492225; 0,04955637; 0,1506445; -0,08583701; 0,06866961; -0,3662379
-0,009014659; 0,04530096; 0,158447; -0,1030044; 0,06866961; -0,3319031
-0,004223414; 0,04573941; 0,1507001; -0,06866961; 0,06866961; -0,3147357
0,002294302; 0,03879317; 0,1445376; 0; 0,0171674; -0,3662379
-0,00389818; 0,04283733; 0,162097; -0,1201718; -0,1278018; -0,3490705
-0,01220503; 0,0396331; 0,1369188; -0,05150221; 0,2765859; -0,3662379
-0,004427105; 0,04207408; 0,2039685; -0,1220793; -0,1278018; -0,3490705
-0,007080689; 0,04755068; 0,1184797; -0,0877445; 0,01335242; -0,3490705
-0,009051479; 0,04036194; 0,1496069; 0,0171674; 0,1888414; -0,3490705
0,006657004; 0,04102522; 0,2040579; -0,1201718; -0,03814978; -0,3662379
-0,01218877; 0,03976536; 0,1292424; -0,1030044; 0,01525991; -0,3319031
-0,01282661; 0,03762525; 0,1603174; -0,06866961; 0,1545066; -0,3147357
-0,006190635; 0,04610217; 0,1644897; -0,08583701; -0,02098238; -0,2288987
