uaX; uaY; uaZ; gX; gY; gZ
3,9892; 2,04408; -0,3135705; -29,43446; 23,19888; -4,295666
3,767633; 1,999973; -0,5226951; -28,25945; 21,20365; -4,543639
3,489989; 1,916907; -0,7003748; -26,7182; 19,42015; -4,89271
3,331473; 1,899742; -0,8772173; -24,88129; 17,58133; -5,312357
3,241891; 1,915571; -1,038553; -22,97189; 15,691; -5,871252
3,182959; 1,935534; -1,170715; -20,83932; 13,87126; -6,466388
3,118163; 1,948537; -1,280116; -18,949; 12,01527; -7,097767
3,07257; 1,968623; -1,381367; -17,12925; 10,07345; -7,551749
3,018075; 1,981272; -1,458413; -15,2561; 8,183128; -8,093476
2,959653; 2,001337; -1,537158; -13,3467; 6,275639; -8,654279
2,906935; 2,004601; -1,605009; -11,38962; 4,333816; -9,197913
2,855685; 1,999287; -1,641229; -9,060574; 2,441586; -9,878886
2,798945; 2,002779; -1,66448; -6,716269; 0,5703392; -10,63234
2,751091; 1,988232; -1,65264; -4,370058; -1,129234; -11,29615
2,680347; 1,972902; -1,632052; -1,691943; -2,964238; -11,98094
2,61945; 1,945442; -1,59544; 0,9690045; -4,751555; -12,71532
2,554547; 1,897858; -1,52396; 3,469723; -6,481648; -13,36196
2,464871; 1,839293; -1,427361; 6,264194; -8,28766; -13,94451
2,375779; 1,772792; -1,316269; 8,802427; -10,12495; -14,49437
2,284237; 1,695404; -1,187923; 11,19162; -11,78981; -14,9654
2,188626; 1,603716; -1,053999; 13,40965; -13,64046; -15,34003
2,046696; 1,500463; -0,9403195; 16,00193; -15,16454; -15,83216
1,915953; 1,377401; -0,7454929; 18,90703; -16,59706; -16,37389
1,736187; 1,222604; -0,5550532; 21,49549; -18,08491; -16,65238
1,531745; 1,050154; -0,3546927; 23,63188; -19,4335; -16,8107
1,386302; 0,9096614; -0,1282043; 26,29283; -20,99192; -17,10636
1,259044; 0,7755286; 0,1010282; 27,83217; -22,18028; -17,10636
1,14471; 0,6465567; 0,3217769; 28,91753; -23,38772; -16,88128
0,9977567; 0,5362738; 0,5045023; 30,3348; -24,8069; -16,84313
0,8970769; 0,410225; 0,7211266; 32,04773; -25,59278; -16,8622
0,7605533; 0,2906045; 0,9025047; 33,71296; -26,55797; -17,07203
0,6176981; 0,1685546; 1,069532; 36,19842; -27,58992; -17,47642
0,4897567; 0,01701472; 1,334283; 38,71631; -28,41205; -17,96473
0,3434597; -0,1221002; 1,532037; 40,25756; -29,37533; -18,2108
0,2098767; -0,2563646; 1,752676; 41,4917; -30,2131; -18,25543
0,02571911; -0,4060538; 1,958421; 41,72823; -30,96809; -18,08872
-0,1390081; -0,543928; 2,150293; 41,09876; -31,57848; -17,73774
-0,3239003; -0,6940141; 2,239753; 40,73252; -32,01911; -17,3715
-0,5031527; -0,832409; 2,340208; 41,20367; -32,10686; -17,35434
-0,6777313; -0,9705181; 2,456146; 41,76257; -32,5246; -17,32
-0,8560116; -1,098616; 2,578854; 41,48407; -32,47309; -17,10636
-1,043472; -1,233508; 2,591762; 41,55274; -32,33194; -17,12353
-1,215824; -1,361239; 2,664526; 41,7969; -32,20986; -17,25133
-1,377342; -1,488853; 2,723133; 41,46309; -32,08778; -17,12353
-1,551156; -1,629029; 2,699457; 41,465; -31,52698; -16,93469
-1,714219; -1,74771; 2,718396; 41,465; -31,09017; -16,82596
-1,879353; -1,87148; 2,734359; 40,31097; -30,54844; -16,52839
-2,025984; -1,989785; 2,680937; 39,24468; -29,74157; -16,14499
-2,16402; -2,096228; 2,629441; 38,15741; -29,07776; -15,67384
-2,302176; -2,200101; 2,55414; 36,45784; -28,34147; -15,18361
-2,441218; -2,290191; 2,452772; 34,61559; -27,4007; -14,53202
-2,571006; -2,376562; 2,343579; 32,81835; -26,20699; -13,88843
-2,663798; -2,436498; 2,210653; 31,17409; -24,91181; -13,32763
-2,740572; -2,483613; 2,04274; 29,774; -23,80928; -12,76873
-2,791181; -2,513787; 1,907266; 28,46165; -22,67242; -12,2766
-2,810606; -2,524308; 1,728075; 26,97762; -21,21891; -11,69863
-2,813288; -2,505044; 1,560095; 25,38296; -19,87031; -11,1569
-2,781118; -2,462646; 1,393081; 23,15882; -18,47022; -10,49119
